ECG Time [s],ECG [mV],PPG Time [s],PPG0,PPG1,PPG2,HRB Time [s],HRB Heartrate [bpm],HRB RR Interval [ms],Dosha,Peak Variability [bpm/s],Dosha Alignment,Synthetic Dosha
53.100919,0.557,52.815106,830.256,778.276,455.293,54.083211,66,933,Kapha,1.0,1,Kapha
54.33233,0.384,53.984585,347.624,431.54,613.049,54.08681,72,943,Pitta,6.0,1,Pitta
56.203799,0.094,56.563906,619.901,511.703,367.805,54.106442,91,784,Vata,19.0,1,Vata
54.464126,0.073,54.531924,313.735,662.193,745.6,54.152033,84,867,Pitta,7.0,1,Pitta
53.253784,0.272,53.039867,636.88,705.257,713.866,54.213558,65,996,Kapha,19.0,0,Unknown
53.347161,0.441,53.074319,799.789,582.101,493.373,54.305287,60,948,Kapha,5.0,0,Unknown
53.845143,0.22,53.080499,690.31,504.966,655.108,54.329369,57,1045,Kapha,3.0,1,Kapha
56.369936,0.267,56.616955,391.916,484.689,689.263,54.365224,99,882,Vata,42.0,1,Vata
53.918336,0.011,53.449448,786.545,788.076,664.552,54.375254,68,1024,Kapha,31.0,0,Unknown
56.413814,0.146,56.64356,485.936,510.33,628.269,54.470311,86,778,Vata,18.0,1,Vata
56.427515,0.227,56.655989,493.885,300.656,550.585,54.493709,88,819,Vata,2.0,0,Unknown
53.994573,0.06,53.459722,566.336,643.205,838.102,54.583099,66,956,Kapha,22.0,0,Unknown
54.089151,0.298,53.955018,815.708,512.375,631.247,54.645109,56,992,Kapha,10.0,0,Unknown
54.480905,0.547,54.584621,501.813,394.778,552.828,54.709296,82,885,Pitta,26.0,0,Unknown
56.487889,0.663,56.676853,292.238,397.569,563.528,54.827307,96,844,Vata,14.0,0,Unknown
54.690884,0.144,54.6399,796.789,746.119,338.572,54.866504,82,882,Pitta,14.0,1,Pitta
56.574582,0.157,56.683921,381.118,219.73,481.036,54.87292,91,771,Vata,9.0,0,Unknown
54.703553,0.185,54.832577,387.442,515.471,453.098,54.905,82,913,Pitta,9.0,1,Pitta
54.18585,0.414,54.134737,537.286,497.587,539.721,55.045551,69,1008,Kapha,13.0,0,Unknown
54.43459,0.201,54.204465,673.049,482.7,515.483,55.051484,65,904,Kapha,4.0,1,Kapha
54.573326,0.417,54.555903,507.004,788.581,837.126,55.068152,60,923,Kapha,5.0,0,Unknown
56.834915,0.48,56.997671,367.256,437.773,673.545,55.245997,88,818,Vata,28.0,1,Vata
56.933132,0.371,57.051814,213.098,471.512,448.129,55.278451,91,838,Vata,3.0,0,Unknown
54.660942,0.419,54.749103,637.763,514.494,485.505,55.303645,57,958,Kapha,34.0,0,Unknown
54.709118,0.66,55.111296,636.322,399.002,627.815,55.319249,75,875,Pitta,18.0,0,Unknown
54.717575,0.329,55.268633,386.698,519.011,419.629,55.322928,84,897,Pitta,9.0,1,Pitta
54.875066,0.422,55.09159,559.088,663.321,612.934,55.325559,56,937,Kapha,28.0,0,Unknown
54.947294,0.503,55.458574,662.393,504.372,440.264,55.498617,77,889,Pitta,21.0,0,Unknown
54.95658,0.296,55.461261,533.352,625.773,493.587,55.53266,69,909,Kapha,8.0,0,Unknown
55.052581,0.262,55.549642,552.677,514.459,710.235,55.576798,76,866,Pitta,7.0,1,Pitta
57.003718,0.596,57.108707,212.096,313.875,390.259,55.626638,91,821,Vata,15.0,1,Vata
55.142297,0.549,55.515878,883.493,689.805,786.652,55.63049,55,1025,Kapha,36.0,0,Unknown
55.290804,0.168,55.778976,639.986,592.781,592.16,55.660472,79,889,Pitta,24.0,0,Unknown
55.39797,0.294,55.547313,480.037,838.577,637.186,55.680525,68,910,Kapha,11.0,0,Unknown
57.024689,0.924,57.33909,615.849,682.014,281.518,55.690926,85,878,Vata,17.0,1,Unknown
55.667489,0.27,55.741253,793.663,833.874,575.572,55.736804,62,923,Kapha,23.0,0,Unknown
57.036429,0.679,57.77952,336.535,654.727,593.103,55.748371,90,836,Vata,28.0,1,Vata
55.331516,0.463,55.859917,401.437,560.587,554.264,55.764454,75,856,Pitta,15.0,0,Unknown
55.446463,0.039,55.88874,672.814,374.889,459.226,55.770342,78,906,Pitta,3.0,0,Unknown
55.674038,0.12,55.966747,892.082,625.538,580.55,55.82541,55,987,Kapha,23.0,0,Unknown
55.572312,0.236,55.940888,797.81,332.79,665.464,55.865417,78,857,Pitta,23.0,0,Unknown
55.683105,0.088,56.038678,632.825,664.708,443.859,55.952165,70,905,Pitta,8.0,1,Pitta
57.042858,0.058,57.907122,459.039,561.072,567.222,55.96263,93,845,Vata,23.0,1,Vata
55.892103,0.185,56.004799,409.951,407.683,826.107,55.977753,66,1013,Kapha,27.0,0,Unknown
55.838549,0.526,56.149568,546.74,579.859,668.532,55.999765,70,880,Pitta,4.0,0,Unknown
55.901878,0.75,56.258387,761.587,479.5,335.051,56.056187,70,908,Pitta,0.0,0,Unknown
57.235715,-0.163,58.091606,349.363,466.693,392.178,56.176837,86,824,Vata,16.0,1,Vata
57.291917,0.115,58.132671,670.34,634.985,212.597,56.344109,98,803,Vata,12.0,0,Unknown
55.928035,0.025,56.181153,749.514,613.222,676.887,56.418969,69,920,Kapha,29.0,0,Unknown
57.671434,0.514,58.146158,329.648,265.326,619.499,56.467249,87,837,Vata,18.0,1,Vata
57.730353,-0.138,58.164739,414.828,595.255,205.709,56.501519,94,803,Vata,7.0,0,Unknown
55.949335,0.796,56.259688,307.926,704.179,732.271,56.50899,77,907,Pitta,17.0,0,Unknown
56.314694,0.38,56.324993,526.456,703.097,758.934,56.514298,59,1047,Kapha,18.0,0,Unknown
55.952675,0.305,56.269548,664.962,494.029,549.783,56.613189,81,861,Pitta,22.0,0,Unknown
56.031957,0.127,56.332619,744.373,697.983,519.254,56.639754,82,897,Pitta,1.0,0,Unknown
57.746838,0.396,58.189263,636.365,262.41,551.85,56.666915,89,765,Vata,7.0,0,Unknown
57.758905,0.516,58.194723,620.967,597.105,685.129,56.684176,93,848,Vata,4.0,0,Unknown
56.457947,0.149,56.346522,420.244,678.882,848.519,56.690127,65,909,Kapha,28.0,0,Unknown
56.699087,0.182,56.538056,601.445,725.668,850.871,56.703033,60,1042,Kapha,5.0,0,Unknown
56.830237,0.462,56.574763,867.609,477.038,564.255,56.711315,65,1033,Kapha,5.0,0,Unknown
56.863968,0.196,56.605686,405.883,723.268,876.226,56.778534,66,965,Kapha,1.0,1,Kapha
57.793352,0.201,58.263495,293.051,337.884,418.831,56.804024,88,769,Vata,22.0,1,Vata
57.022785,0.145,56.627333,693.943,491.326,412.438,56.825253,66,1021,Kapha,22.0,0,Unknown
57.355128,0.101,56.696845,650.698,775.262,588.418,56.837059,57,1031,Kapha,9.0,0,Unknown
57.37327,0.465,56.77587,836.692,569.544,847.899,56.85615,68,922,Kapha,11.0,0,Unknown
57.40888,0.078,56.848634,442.001,754.948,537.318,56.969726,61,912,Kapha,7.0,0,Unknown
56.12269,0.299,56.542286,330.837,452.878,605.512,56.989752,83,880,Pitta,22.0,0,Unknown
57.41014,0.272,56.883197,740.763,423.933,536.541,56.997301,56,915,Kapha,27.0,0,Unknown
57.470118,0.304,56.922295,740.055,603.93,551.311,57.017043,61,940,Kapha,5.0,0,Unknown
56.215672,0.663,56.722299,525.032,336.423,612.096,57.083782,81,932,Pitta,20.0,0,Unknown
57.817199,0.725,58.283706,601.322,638.545,317.487,57.085393,85,795,Vata,4.0,0,Unknown
57.937922,-0.072,58.409338,429.093,672.021,552.436,57.089443,88,876,Vata,3.0,0,Unknown
57.499661,0.412,56.944164,734.54,752.517,706.157,57.094819,56,900,Kapha,32.0,0,Unknown
57.554126,0.38,56.944776,871.167,513.435,619.166,57.096214,59,1010,Kapha,3.0,1,Kapha
56.319889,0.085,56.812812,402.36,766.32,366.018,57.160372,83,912,Pitta,24.0,0,Unknown
57.999289,-0.11,58.48759,441.484,274.398,608.564,57.168901,90,807,Vata,7.0,0,Unknown
57.689981,0.486,56.946747,811.544,797.644,763.367,57.190652,61,911,Kapha,29.0,0,Unknown
57.731155,0.027,57.266862,420.986,715.39,847.455,57.255506,65,1018,Kapha,4.0,1,Kapha
56.462896,0.757,56.867764,583.259,497.276,678.117,57.338368,79,923,Pitta,14.0,1,Pitta
58.158152,0.674,58.551915,266.74,431.338,473.215,57.454861,89,860,Vata,10.0,0,Unknown
56.494611,0.208,56.91122,624.771,696.346,437.964,57.469813,76,888,Pitta,13.0,1,Pitta
56.614449,0.787,57.018421,451.312,439.572,752.481,57.546738,72,925,Pitta,4.0,0,Unknown
58.175078,0.395,58.630451,240.301,690.494,683.518,57.591768,98,878,Vata,26.0,1,Vata
57.144918,0.655,57.128635,529.991,623.183,708.925,57.634112,82,869,Pitta,16.0,0,Unknown
57.431818,0.628,57.236205,439.67,736.655,473.133,57.642885,71,897,Pitta,11.0,1,Pitta
58.19273,0.626,58.871171,563.97,441.704,225.834,57.655209,97,830,Vata,26.0,1,Vata
57.568331,0.186,57.236713,484.696,320.822,703.87,57.680078,73,920,Pitta,24.0,0,Unknown
57.696948,-0.092,57.273231,379.77,715.318,478.195,57.696122,72,903,Pitta,1.0,0,Unknown
57.789542,0.244,57.350589,742.78,585.667,350.474,57.697875,76,927,Pitta,4.0,0,Unknown
57.912578,0.172,57.684872,305.005,603.736,780.944,57.711892,79,924,Pitta,3.0,0,Unknown
58.194591,0.322,59.038659,448.231,631.774,452.398,57.900922,85,833,Vata,6.0,0,Pitta
57.77223,0.178,57.278259,635.541,693.781,737.1,57.947492,65,919,Kapha,20.0,0,Unknown
57.992851,-0.066,57.993535,741.205,561.579,626.301,57.973544,84,920,Pitta,19.0,0,Unknown
58.068164,0.355,58.169454,585.839,737.238,528.05,58.078188,84,878,Pitta,0.0,0,Unknown
58.306925,0.096,59.045008,418.425,494.366,559.227,58.083949,88,819,Vata,4.0,0,Unknown
58.510799,0.263,58.367622,465.829,321.717,498.887,58.086734,77,923,Pitta,11.0,1,Pitta
58.380633,0.783,59.197807,564.754,387.665,631.32,58.11224,90,757,Vata,13.0,0,Unknown
58.08435,0.168,57.361183,598.977,576.774,502.233,58.189247,68,935,Kapha,22.0,0,Unknown
58.463688,0.759,59.199756,582.756,342.892,289.628,58.240593,97,778,Vata,29.0,1,Vata
58.166363,0.088,57.970681,555.074,641.226,866.341,58.284111,57,978,Kapha,40.0,0,Unknown
58.528382,0.471,58.395653,661.529,430.514,462.353,58.290981,75,942,Pitta,18.0,0,Unknown
58.621901,0.459,58.565161,553.876,737.881,790.724,58.357596,72,922,Pitta,3.0,0,Unknown
58.655398,0.009,58.862692,549.554,676.173,367.374,58.403657,75,949,Pitta,3.0,0,Unknown
58.874496,0.779,58.983882,355.071,308.823,457.403,58.458298,84,897,Pitta,9.0,1,Pitta
59.041891,0.068,59.034382,494.758,558.503,542.749,58.460967,71,923,Pitta,13.0,1,Pitta
58.551125,0.634,59.258974,279.454,301.612,600.002,58.620417,99,861,Vata,28.0,1,Vata
58.333783,0.174,58.032792,625.668,698.675,532.246,58.765192,68,1049,Kapha,31.0,0,Unknown
59.139027,0.127,59.26008,505.113,580.899,476.354,58.822124,94,880,Vata,26.0,1,Vata
59.160064,0.508,59.263343,267.677,393.27,398.277,58.867074,94,857,Vata,0.0,0,Unknown
58.421528,0.186,58.2344,592.097,636.231,474.947,58.882626,65,1007,Kapha,29.0,0,Unknown
59.148319,0.301,59.189244,420.532,564.786,539.0,58.928111,84,932,Pitta,19.0,0,Unknown
59.193787,0.339,59.201257,307.848,500.441,535.683,58.9812,81,905,Pitta,3.0,0,Unknown
59.264972,0.632,59.576608,480.05,448.697,387.892,59.023911,76,944,Pitta,5.0,1,Pitta
59.312399,-0.011,59.686497,344.911,640.862,372.466,59.094886,83,866,Pitta,7.0,1,Pitta
58.53164,0.313,58.251252,616.167,749.157,444.984,59.096272,58,995,Kapha,25.0,0,Unknown
58.561209,0.398,58.560836,889.631,616.848,681.692,59.157618,55,958,Kapha,3.0,1,Kapha
58.679605,0.229,58.731361,444.316,501.137,456.881,59.170819,57,919,Kapha,2.0,1,Kapha
59.644899,0.286,59.808551,428.415,403.895,427.384,59.17969,80,858,Pitta,23.0,0,Unknown
58.838893,0.432,58.961294,861.115,506.967,469.388,59.207796,63,1025,Kapha,17.0,0,Unknown
58.924643,0.202,59.161676,640.118,402.902,550.015,59.39353,64,996,Kapha,1.0,1,Kapha
59.172645,0.233,59.470118,575.688,455.638,265.858,59.440749,98,858,Vata,34.0,1,Vata
59.674919,0.466,59.851088,346.258,699.474,757.263,59.555863,79,946,Pitta,19.0,0,Unknown
59.728449,0.094,59.891994,350.471,701.519,356.526,59.566259,83,883,Pitta,4.0,0,Unknown
59.198375,-0.09,59.694469,528.478,446.163,632.648,59.737867,88,769,Vata,5.0,0,Unknown
59.213216,0.901,59.780035,678.307,488.64,278.637,59.76946,99,822,Vata,11.0,0,Unknown
59.73827,0.465,59.899125,399.506,507.631,678.713,59.777808,76,894,Pitta,23.0,0,Unknown
59.151506,0.174,59.332543,711.871,550.479,540.827,59.804026,59,1042,Kapha,17.0,0,Unknown
59.403231,-0.036,59.82747,234.479,632.789,354.894,59.830941,98,753,Vata,39.0,1,Vata
59.793939,0.731,59.94297,799.925,441.774,678.774,59.854956,73,937,Pitta,25.0,0,Unknown
59.430309,0.94,59.876047,228.527,690.37,345.023,59.857698,93,768,Vata,20.0,1,Vata
59.589824,0.325,59.500383,815.091,774.459,702.12,59.913615,69,961,Kapha,24.0,0,Unknown
59.657279,0.014,59.709565,580.232,797.081,808.373,59.916686,69,1030,Kapha,0.0,1,Kapha
59.736252,0.048,59.905274,615.211,501.234,780.675,59.925002,62,992,Kapha,7.0,0,Unknown
59.577888,0.335,59.964824,341.094,403.792,635.707,59.933557,89,851,Vata,27.0,1,Vata
59.760767,0.251,59.917039,604.759,879.522,531.242,59.960107,56,990,Kapha,33.0,0,Unknown
